CustomerID,Age Group,Gender,ItemPurchased,Category,PurchaseAmount,Location,Size,Color,Season,ReviewRating,SubscriptionStatus,ShippingType,PromoCodeUsed,PreviousPurchases,PaymentMethod,DiscountValue
2267,20 - 29,Female,Dress,Clothing,44,Missouri,M,Yellow,Fall,4.3,No,Store Pickup,No,32,Debit Card,
2268,0 - 9,Female,Gloves,Accessories,49,Kentucky,S,Blue,Spring,3.8,No,Express,No,0,Debit Card,
2269,60 - 70,Female,Sweater,Clothing,26,Georgia,L,Charcoal,Spring,2.7,No,2-Day Shipping,Yes,15,Bank Transfer,50
2270,40 - 49,Female,Skirt,Clothing,38,Kentucky,M,Yellow,Fall,4.4,No,Store Pickup,No,0,Credit Card,
2271,20 - 29,Male,Blouse,Clothing,72,Georgia,L,Purple,Spring,3.5,No,Express,No,0,Debit Card,0
2272,20 - 29,Female,Dress,Clothing,99,Alaska,M,Green,Summer,3.4,No,Free Shipping,No,49,Cash,0
2273,20 - 29,Female,Jacket,Outerwear,38,Maine,L,Charcoal,Spring,4,No,Standard,No,0,Cash,
2274,50 - 59,Female,Coat,Outerwear,96,New Mexico,L,Silver,Winter,4.8,No,Express,Yes,13,Debit,10
2275,50 - 59,Male,Dress,Clothing,27,New York,L,Turquoise,Spring,4.5,No,Next Day Air,No,38,Cash,0
2276,0 - 9,Female,Shorts,Clothing,24,Oklahoma,M,Gray,Winter,4.4,No,Standard,No,0,Debit Card,0
2277,30 - 39,Female,Jeans,Clothing,82,Wyoming,L,Red,Summer,4.1,No,2-Day Shipping,Yes,0,Debit Card,50
2278,20 - 29,Female,Hat,Accessories,56,Alabama,M,Beige,Summer,4.6,No,Next Day Air,No,0,Credit Card,
2279,60 - 70,Female,Gloves,Accessories,25,Maryland,M,Maroon,Fall,3.8,No,Store Pickup,Yes,0,Cash,10
2280,50 - 59,Male,Sneakers,Footwear,67,West Virginia,L,Indigo,Spring,2.9,No,Free Shipping,No,0,Bank Transfer,
2281,20 - 29,Male,Shoes,Footwear,21,Kentucky,M,Red,Summer,2.8,No,Standard,No,0,Credit Card,
2282,20 - 29,Female,Hoodie,Clothing,27,Kansas,XL,Maroon,Summer,3,No,Store Pickup,Yes,0,Bank Transfer,10
2283,10 - 19,Female,Sneakers,Footwear,97,Idaho,S,Red,Fall,4.2,No,2-Day Shipping,No,8,Credit Card,0
2284,40 - 49,Female,Handbag,Accessories,45,Ohio,S,Black,Winter,4.1,No,Free Shipping,Yes,0,Credit Card,10
2285,30 - 39,Male,Blouse,Clothing,63,Iowa,XL,Black,Fall,4.1,No,Express,Yes,0,Debit Card,50
2286,30 - 39,Male,Belt,Accessories,100,Michigan,L,Pink,Summer,4.6,No,2-Day Shipping,No,0,Credit,
2287,60 - 70,Female,Socks,Clothing,38,South Dakota,L,Blue,Spring,2.5,No,Store Pickup,No,0,Debit Card,
2288,60 - 70,Male,Blouse,Clothing,45,Nebraska,L,Green,Summer,3,No,Store Pickup,Yes,0,Debit Card,10
2289,20 - 29,Male,Jewelry,Accessories,91,California,M,Orange,Fall,3.8,No,Next Day Air,No,50,Cash,
2290,60 - 70,Female,Shorts,Clothing,82,Nevada,M,Orange,Fall,4.1,No,Free Shipping,No,47,Debit Card,0
2291,30 - 39,,Boots,Footwear,48,Kansas,L,Magenta,Winter,3.3,No,Standard,Yes,23,Debit,10
2292,20 - 29,Female,Coat,Outerwear,30,Ohio,M,Indigo,Spring,5,No,2-Day Shipping,No,0,Credit Card,
2293,0 - 9,Female,T-shirt,Clothing,34,Vermont,S,Beige,Spring,3.8,No,Next Day Air,No,0,Debit Card,0
2294,30 - 39,Female,Sweater,Clothing,68,Georgia,L,Green,Fall,3.3,No,Express,No,16,Debit Card,0
2295,50 - 59,Male,Sunglasses,Accessories,95,Maryland,M,Red,Winter,5,No,Express,No,0,Debit Card,
2296,50 - 59,Female,Hat,Accessories,22,Connecticut,L,Beige,Spring,2.9,No,2-Day Shipping,No,0,Credit,0
2297,40 - 49,Female,Gloves,Accessories,88,Washington,M,Green,Fall,2.5,No,Next Day Air,Yes,0,Debit Card,10
2298,60 - 70,Female,Socks,Clothing,83,California,M,Orange,Summer,4.7,No,Standard,No,0,Bank Transfer,0
2299,40 - 49,Female,Handbag,Accessories,87,Montana,L,Cyan,Spring,2.9,No,2-Day Shipping,No,0,Cash,0
2300,60 - 70,Female,Coat,Outerwear,57,Idaho,M,Violet,Summer,3.7,No,Store Pickup,No,0,Credit Card,0
2301,10 - 19,Male,Coat,Outerwear,88,Pennsylvania,XL,Lavender,Summer,4.4,No,2-Day Shipping,No,0,Credit Card,0
2302,0 - 9,Male,Pants,Clothing,20,Maine,L,Turquoise,Winter,2.9,No,Next Day Air,No,21,Debit Card,
2303,30 - 39,Female,Belt,Accessories,39,Montana,L,Pink,Summer,3.6,No,Store Pickup,No,38,Debit Card,
2304,50 - 59,Female,Sunglasses,Accessories,71,New Jersey,S,Beige,Spring,4.8,No,2-Day Shipping,Yes,0,Credit Card,10
2305,20 - 29,Male,Hoodie,Clothing,73,Louisiana,L,Silver,Winter,4.7,No,Free Shipping,No,9,Debit Card,
2306,60 - 70,Female,Handbag,Accessories,63,Maine,M,Gold,Summer,2.6,No,Free Shipping,No,0,Cash,
2307,20 - 29,Female,Gloves,Accessories,78,Florida,L,Silver,Winter,3.4,No,Standard,No,8,Cash,0
2308,20 - 29,Female,Skirt,Clothing,96,Missouri,L,Green,Fall,3.5,No,Next Day Air,No,0,Debit Card,0
2309,40 - 49,Male,Sunglasses,Accessories,81,North Dakota,M,Teal,Winter,3.4,No,2-Day Shipping,No,22,Bank Transfer,0
2310,60 - 70,Female,Dress,Clothing,95,Connecticut,S,Gold,Fall,5,No,2-Day Shipping,Yes,3,Bank Transfer,10
2311,30 - 39,Female,Gloves,Accessories,68,Virginia,M,Cyan,Spring,4.6,No,Standard,No,0,Credit,
2312,20 - 29,Female,Sneakers,Footwear,28,Montana,L,Gold,Spring,4.8,No,2-Day Shipping,No,0,Bank Transfer,
2313,10 - 19,Female,T-shirt,Clothing,30,Vermont,L,Violet,Summer,3.7,No,Free Shipping,Yes,0,Cash,10
2314,60 - 70,Male,Dress,Clothing,31,Georgia,M,Black,Summer,4.7,No,Next Day Air,No,0,Bank Transfer,0
2315,40 - 49,Male,Handbag,Accessories,95,Virginia,XL,Brown,Winter,4.4,No,Express,No,0,Bank Transfer,0
2316,60 - 70,Female,Socks,Clothing,79,Vermont,M,Indigo,Winter,3.5,No,2-Day Shipping,No,0,Debit Card,0
2317,20 - 29,Female,Sneakers,Footwear,39,Montana,L,Yellow,Winter,3.8,No,Standard,Yes,0,Debit Card,50
2318,40 - 49,Female,Jacket,Outerwear,34,New Jersey,M,Purple,Summer,4.7,No,Next Day Air,Yes,0,Bank Transfer,10
2319,60 - 70,Female,Hoodie,Clothing,28,Wyoming,L,White,Spring,3.1,No,Store Pickup,Yes,30,Credit Card,20
2320,50 - 59,Male,Sandals,Footwear,38,Maine,XL,Turquoise,Winter,5,No,Free Shipping,No,0,Debit,
2321,20 - 29,Female,Shoes,Footwear,55,New Mexico,M,Olive,Spring,3.7,No,Free Shipping,No,9,Debit Card,0
2322,50 - 59,,Sandals,Footwear,31,Colorado,M,Beige,Winter,3,No,Next Day Air,Yes,27,Debit Card,10
2323,30 - 39,Male,Coat,Outerwear,84,Connecticut,S,Lavender,Spring,4.5,No,Store Pickup,Yes,21,Debit Card,10
2324,30 - 39,Female,Gloves,Accessories,93,Maryland,L,White,Winter,4.7,No,Express,No,36,Credit Card,0
2325,50 - 59,Female,Coat,Outerwear,28,Oregon,L,Brown,Winter,3.5,No,Free Shipping,No,19,Debit Card,
2326,40 - 49,Male,Boots,Footwear,55,New York,M,Charcoal,Summer,4.4,No,2-Day Shipping,Yes,0,Cash,10
2327,60 - 70,Female,Skirt,Clothing,63,Oklahoma,L,Maroon,Winter,2.6,No,Standard,Yes,0,Bank Transfer,10
2328,20 - 29,Male,Skirt,Clothing,94,Alabama,M,Red,Winter,4.2,No,2-Day Shipping,No,0,Debit Card,
2329,40 - 49,Male,Pants,Clothing,36,North Dakota,M,Maroon,Fall,2.6,No,Express,Yes,0,Debit Card,10
2330,40 - 49,,Hat,Accessories,97,Nebraska,S,Teal,Spring,4.8,No,Free Shipping,Yes,42,Bank Transfer,20
2331,60 - 70,Male,Backpack,Accessories,63,Arizona,L,Orange,Summer,2.9,No,Store Pickup,No,0,Cash,
2332,60 - 70,Female,Scarf,Accessories,77,Illinois,S,Olive,Spring,4.3,No,2-Day Shipping,Yes,0,Credit Card,10
2333,30 - 39,Female,Scarf,Accessories,53,South Carolina,XL,Olive,Fall,2.6,No,Store Pickup,No,0,Debit Card,
2334,30 - 39,Female,Shirt,Clothing,77,Kansas,M,Beige,Spring,3.8,No,Next Day Air,No,1,Credit,0
2335,40 - 49,Male,Boots,Footwear,79,Kansas,L,Green,Summer,4.2,No,Standard,No,7,Credit Card,0
2336,30 - 39,Female,Coat,Outerwear,37,Idaho,M,Black,Summer,3.9,No,Store Pickup,No,0,Debit Card,
2337,0 - 9,Female,Belt,Accessories,94,California,M,Green,Winter,3.1,No,Free Shipping,No,0,Credit Card,
2338,30 - 39,Female,Boots,Footwear,76,North Dakota,S,Violet,Fall,3.6,No,Store Pickup,No,0,Cash,
2339,60 - 70,Male,Sneakers,Footwear,68,Georgia,S,Silver,Fall,4,No,Express,Yes,0,Credit,20
2340,20 - 29,Female,Shirt,Clothing,65,Illinois,L,Maroon,Spring,3.4,No,Next Day Air,No,0,Bank Transfer,
2341,60 - 70,,Blouse,Clothing,24,Delaware,M,Cyan,Summer,2.6,No,Standard,No,0,Credit Card,0
2342,0 - 9,Male,Jacket,Outerwear,31,Connecticut,L,Teal,Summer,4.5,No,Express,No,0,Debit Card,0
2343,20 - 29,Female,Skirt,Clothing,89,Tennessee,M,Olive,Fall,4.9,No,Standard,No,16,Debit Card,
2344,50 - 59,Female,Socks,Clothing,49,Maryland,M,Red,Summer,4.4,No,2-Day Shipping,No,0,Credit,0
2345,30 - 39,Female,Sandals,Footwear,92,Rhode Island,XL,Lavender,Fall,3.5,No,Express,No,0,Debit Card,0
2346,20 - 29,Female,T-shirt,Clothing,32,New York,S,Orange,Winter,3.3,No,Express,Yes,0,Bank Transfer,20
2347,20 - 29,Male,Jacket,Outerwear,67,New Mexico,L,Brown,Winter,3.1,No,Standard,No,46,Debit Card,0
2348,30 - 39,Male,Belt,Accessories,64,California,S,Gray,Fall,4.2,No,Express,Yes,46,Cash,10
2349,50 - 59,Male,Shoes,Footwear,84,Maine,M,Orange,Spring,4.9,No,Next Day Air,No,0,Cash,0
2350,60 - 70,Male,Blouse,Clothing,34,New York,M,Orange,Fall,3.9,No,Standard,Yes,0,Credit Card,20
2351,50 - 59,Female,Shoes,Footwear,26,Hawaii,M,Turquoise,Winter,4.2,No,Free Shipping,No,21,Cash,0
2352,30 - 39,Female,Sweater,Clothing,50,New Hampshire,S,Cyan,Fall,4.9,No,Store Pickup,No,0,Credit,
2353,0 - 9,Male,Boots,Footwear,46,Nebraska,M,Yellow,Fall,2.8,No,Store Pickup,No,0,Bank Transfer,0
2354,50 - 59,,Handbag,Accessories,71,Montana,M,White,Fall,4.1,No,Standard,Yes,25,Debit Card,10
2355,50 - 59,Female,Blouse,Clothing,78,Wisconsin,M,Blue,Summer,4.8,No,Next Day Air,No,0,Debit Card,0
2356,20 - 29,Female,Skirt,Clothing,35,Tennessee,S,Purple,Winter,4.1,No,Next Day Air,Yes,12,Cash,10
2357,50 - 59,Male,Backpack,Accessories,58,Montana,M,Gray,Summer,3,No,Free Shipping,No,27,Debit Card,0
2358,50 - 59,Female,Shirt,Clothing,67,Michigan,L,Cyan,Fall,4.2,No,2-Day Shipping,No,40,Credit Card,
2359,50 - 59,Female,Sweater,Clothing,93,Texas,L,Pink,Spring,3.8,No,Standard,No,38,Credit Card,0
2360,10 - 19,Male,Scarf,Accessories,81,Pennsylvania,S,Gold,Spring,3.3,No,2-Day Shipping,No,0,Bank Transfer,0
2361,40 - 49,Female,Handbag,Accessories,80,New York,L,Silver,Fall,4.7,No,2-Day Shipping,No,0,Debit Card,0
2362,40 - 49,Female,Scarf,Accessories,64,Alabama,M,Gray,Spring,4.3,No,2-Day Shipping,No,30,Credit Card,0
2363,20 - 29,Male,Jeans,Clothing,41,Virginia,M,Brown,Fall,2.7,No,Standard,No,0,Credit Card,0
2364,60 - 70,Male,Socks,Clothing,79,Pennsylvania,XL,Pink,Winter,4.2,No,Express,No,38,Cash,
2365,60 - 70,Female,Sunglasses,Accessories,60,Mississippi,L,Maroon,Winter,4.2,No,Free Shipping,No,0,Debit,
2366,50 - 59,Female,Sneakers,Footwear,91,Wyoming,S,Peach,Winter,2.5,No,Next Day Air,No,0,Debit Card,
2367,30 - 39,Female,Shoes,Footwear,66,New Mexico,L,Brown,Winter,3.6,No,Express,Yes,0,Credit Card,10
2368,60 - 70,Female,Socks,Clothing,85,North Dakota,L,Green,Winter,3.4,No,Standard,No,0,Bank Transfer,0
2369,20 - 29,Female,Sunglasses,Accessories,38,New Jersey,M,Lavender,Summer,3.3,No,Standard,Yes,6,Debit Card,10
2370,20 - 29,Female,Sweater,Clothing,23,Vermont,M,Cyan,Winter,4.6,No,Standard,Yes,0,Debit,10
2371,50 - 59,Female,Shoes,Footwear,71,Alaska,M,Black,Spring,3.9,No,Store Pickup,No,0,Debit Card,
2372,60 - 70,Female,Socks,Clothing,25,Indiana,M,Charcoal,Winter,3.7,No,Next Day Air,No,0,Debit Card,
2373,50 - 59,Female,Boots,Footwear,39,Alabama,XL,Silver,Spring,3.1,No,Express,No,0,Debit,0
2374,30 - 39,Female,Hoodie,Clothing,20,Michigan,M,Gray,Spring,4.9,No,Express,No,21,Debit Card,0
2375,60 - 70,Male,Gloves,Accessories,73,Washington,L,Peach,Winter,4.7,No,Standard,No,0,Debit Card,
2376,60 - 70,Female,Backpack,Accessories,63,Virginia,L,Peach,Fall,2.9,No,Next Day Air,No,0,Credit Card,0
2377,20 - 29,Female,Gloves,Accessories,94,Tennessee,XL,Cyan,Spring,4.1,No,Express,No,0,Cash,
2378,40 - 49,Female,Blouse,Clothing,94,South Dakota,L,Magenta,Fall,4,No,Next Day Air,No,0,Cash,0
2379,20 - 29,Female,Scarf,Accessories,71,New Hampshire,L,Teal,Summer,2.7,No,Store Pickup,No,0,Debit,0
2380,40 - 49,Female,Hat,Accessories,77,South Dakota,M,Peach,Spring,4,No,2-Day Shipping,No,0,Debit Card,0
2381,40 - 49,Female,Scarf,Accessories,66,Pennsylvania,M,Black,Fall,2.5,No,Next Day Air,Yes,0,Debit,10
2382,60 - 70,Female,Sandals,Footwear,23,Wisconsin,M,Teal,Summer,4.5,No,Free Shipping,No,0,Cash,
2383,30 - 39,Male,Sweater,Clothing,60,California,M,Turquoise,Spring,3.9,No,Express,Yes,0,Debit Card,10
2384,50 - 59,Female,Backpack,Accessories,72,Rhode Island,L,Gold,Spring,4.9,No,2-Day Shipping,Yes,0,Bank Transfer,10
2385,20 - 29,Female,Blouse,Clothing,35,Alabama,L,Green,Winter,3.3,No,2-Day Shipping,Yes,0,Debit,10
2386,40 - 49,Female,Scarf,Accessories,31,Oklahoma,M,Brown,Fall,3.8,No,Express,No,12,Debit,0
2387,10 - 19,Female,Socks,Clothing,33,Illinois,L,Blue,Summer,2.9,No,Standard,No,0,Debit Card,
2388,30 - 39,,Hat,Accessories,95,Tennessee,M,Gold,Summer,4,No,2-Day Shipping,No,0,Debit Card,0
2389,20 - 29,Female,Dress,Clothing,68,Alabama,M,Peach,Fall,4.1,No,Store Pickup,No,10,Debit Card,
2390,20 - 29,Female,Coat,Outerwear,87,Kansas,M,Violet,Spring,3.1,No,Store Pickup,Yes,17,Bank Transfer,50
2391,60 - 70,Female,Shirt,Clothing,64,Arizona,XL,Yellow,Winter,4.6,No,Express,No,24,Debit Card,0
2392,40 - 49,Female,Shirt,Clothing,74,Michigan,M,Black,Winter,4.6,No,Next Day Air,No,0,Bank Transfer,
2393,40 - 49,Female,Jeans,Clothing,62,Missouri,L,Silver,Spring,2.6,No,2-Day Shipping,No,36,Cash,
2394,50 - 59,Male,Socks,Clothing,97,Louisiana,M,Brown,Winter,5,No,2-Day Shipping,No,0,Credit,
2395,40 - 49,,Sandals,Footwear,47,Connecticut,L,Peach,Fall,2.9,No,2-Day Shipping,No,23,Debit Card,
2396,60 - 70,Female,Blouse,Clothing,83,Connecticut,M,Cyan,Winter,3.5,No,2-Day Shipping,Yes,0,Cash,50
2397,30 - 39,Female,Shirt,Clothing,82,Oregon,M,Olive,Spring,3.7,No,2-Day Shipping,Yes,20,Debit Card,10
2398,0 - 9,Female,Sunglasses,Accessories,26,West Virginia,L,Black,Fall,2.9,No,Store Pickup,Yes,0,Debit Card,10
2399,60 - 70,Male,Jacket,Outerwear,81,Florida,M,Orange,Winter,4.3,No,Free Shipping,No,0,Bank Transfer,
2400,50 - 59,Female,Dress,Clothing,44,New Hampshire,L,Beige,Spring,3.2,No,Store Pickup,No,0,Cash,0
2401,40 - 49,Female,Sunglasses,Accessories,88,Oregon,M,Peach,Winter,4.2,No,Next Day Air,No,0,Credit Card,
2402,40 - 49,Female,Boots,Footwear,76,Oregon,M,Pink,Winter,4.2,No,Standard,No,0,Debit,0
2403,40 - 49,Male,Scarf,Accessories,89,Utah,M,Brown,Winter,3.8,No,Free Shipping,Yes,0,Cash,10
2404,60 - 70,Female,Shorts,Clothing,22,Missouri,M,Magenta,Fall,4.4,No,Standard,No,0,Debit Card,0
2405,20 - 29,Male,Shorts,Clothing,33,West Virginia,L,Cyan,Winter,3.1,No,2-Day Shipping,Yes,0,Credit Card,10
2406,60 - 70,Female,Jeans,Clothing,97,California,XL,Silver,Fall,5,No,Standard,No,0,Debit Card,
2407,50 - 59,Male,Scarf,Accessories,57,California,M,Indigo,Winter,4.7,No,Standard,No,0,Cash,
2408,50 - 59,Female,Shorts,Clothing,38,Illinois,M,Beige,Summer,3,No,Express,No,0,Credit Card,
2409,20 - 29,,Sneakers,Footwear,55,Hawaii,XL,Black,Fall,4.2,No,Next Day Air,No,0,Debit Card,
2410,20 - 29,Female,Jewelry,Accessories,37,Washington,L,Yellow,Spring,3,No,Store Pickup,Yes,0,Cash,10
2411,40 - 49,Female,Shoes,Footwear,43,Wisconsin,M,Maroon,Summer,3.7,No,Free Shipping,No,0,Cash,0
2412,40 - 49,Female,Hoodie,Clothing,96,Virginia,M,Cyan,Summer,2.7,No,Free Shipping,Yes,0,Cash,10
2413,50 - 59,Female,Jacket,Outerwear,51,Oregon,M,Pink,Winter,4.3,No,2-Day Shipping,No,8,Bank Transfer,
2414,60 - 70,Female,Shorts,Clothing,95,Pennsylvania,XL,Violet,Fall,2.7,No,2-Day Shipping,No,0,Bank Transfer,
2415,20 - 29,,Socks,Clothing,26,Virginia,M,Lavender,Summer,3.7,No,Next Day Air,No,14,Credit Card,0
2416,20 - 29,Female,Coat,Outerwear,34,Hawaii,XL,Lavender,Fall,4.3,No,Standard,No,0,Bank Transfer,0
2417,50 - 59,Female,Sandals,Footwear,83,Nebraska,S,Black,Summer,4,No,Next Day Air,No,0,Credit Card,0
2418,20 - 29,Female,Backpack,Accessories,24,Alaska,M,Olive,Fall,3.3,No,Standard,No,32,Debit Card,
2419,20 - 29,Female,Pants,Clothing,69,Michigan,S,Indigo,Fall,4,No,Next Day Air,Yes,0,Cash,10
2420,20 - 29,Female,Sweater,Clothing,40,North Carolina,M,Blue,Fall,2.7,No,Next Day Air,No,0,Credit Card,
2421,40 - 49,Female,Jacket,Outerwear,87,North Carolina,S,Green,Winter,4.2,No,Free Shipping,No,28,Cash,0
2422,30 - 39,Male,Sneakers,Footwear,46,Minnesota,L,Pink,Spring,4.6,No,Standard,No,0,Debit Card,0
2423,30 - 39,Male,Jewelry,Accessories,82,Georgia,M,Peach,Winter,4.8,No,Store Pickup,No,0,Credit Card,0
2424,40 - 49,Female,Backpack,Accessories,81,West Virginia,M,Purple,Summer,2.8,No,Free Shipping,No,0,Credit Card,0
2425,0 - 9,Female,Jewelry,Accessories,57,Delaware,M,Peach,Winter,4.5,No,Next Day Air,No,0,Bank Transfer,0
2426,50 - 59,Female,Shoes,Footwear,49,North Dakota,S,Olive,Summer,3,No,2-Day Shipping,No,0,Bank Transfer,0
2427,60 - 70,Female,Jacket,Outerwear,42,Florida,M,Olive,Fall,4.6,No,Free Shipping,No,0,Debit Card,0
2428,20 - 29,Male,Jacket,Outerwear,26,Oregon,M,Purple,Spring,3.3,No,Standard,No,45,Cash,0
2429,60 - 70,Female,T-shirt,Clothing,38,Idaho,M,Violet,Spring,4.4,No,Next Day Air,No,0,Debit Card,
2430,50 - 59,Female,Sneakers,Footwear,57,Virginia,XL,Maroon,Summer,4.4,No,Standard,No,0,Credit Card,0
2431,20 - 29,Female,Jacket,Outerwear,100,North Dakota,XL,White,Summer,4.3,No,Express,No,0,Cash,
2432,30 - 39,Male,Hoodie,Clothing,73,Alabama,S,Olive,Fall,3.4,No,Express,Yes,27,Bank Transfer,10
2433,50 - 59,Female,Jacket,Outerwear,66,Hawaii,M,Peach,Winter,2.8,No,Store Pickup,No,43,Debit Card,
2434,50 - 59,Female,T-shirt,Clothing,73,Oregon,M,Blue,Spring,3.4,No,Standard,Yes,0,Cash,10
2435,0 - 9,Female,Gloves,Accessories,45,Utah,M,Brown,Spring,5,No,Store Pickup,No,0,Credit Card,0
2436,20 - 29,,Sneakers,Footwear,27,Hawaii,S,Black,Fall,4.5,No,Free Shipping,No,0,Cash,0
2437,50 - 59,Female,T-shirt,Clothing,24,Connecticut,M,Yellow,Fall,2.7,No,Store Pickup,No,38,Credit Card,
2438,40 - 49,Female,Sneakers,Footwear,59,Wyoming,XL,Magenta,Winter,3.4,No,Store Pickup,Yes,0,Credit Card,10
2439,30 - 39,Female,Jeans,Clothing,20,Delaware,S,Cyan,Winter,3.4,No,Express,No,0,Debit Card,
2440,50 - 59,Male,Handbag,Accessories,44,Arkansas,M,Maroon,Summer,2.8,No,Standard,Yes,45,Bank Transfer,20
2441,30 - 39,Female,Socks,Clothing,90,Indiana,M,Red,Spring,4.7,No,Standard,No,47,Bank Transfer,0
2442,0 - 9,Female,Jewelry,Accessories,36,California,M,Black,Fall,4.7,No,Free Shipping,No,0,Credit Card,
2443,50 - 59,Female,Blouse,Clothing,95,Wyoming,L,Violet,Winter,4.7,No,Free Shipping,No,50,Debit Card,
2444,20 - 29,Female,Backpack,Accessories,30,South Dakota,M,Green,Spring,3.4,No,2-Day Shipping,No,0,Bank Transfer,
2445,40 - 49,Male,Scarf,Accessories,65,West Virginia,S,Gold,Fall,3.7,No,Express,No,15,Debit Card,0
2446,60 - 70,Male,Scarf,Accessories,96,Tennessee,M,Brown,Summer,4.1,No,Store Pickup,No,0,Cash,
2447,30 - 39,Female,Shirt,Clothing,65,Alaska,L,Peach,Spring,2.9,No,2-Day Shipping,No,7,Credit Card,
2448,50 - 59,Male,Pants,Clothing,47,South Dakota,L,Peach,Fall,3.2,No,Store Pickup,Yes,10,Debit Card,20
2449,50 - 59,Female,Hat,Accessories,25,Tennessee,S,Violet,Fall,3,No,Free Shipping,No,0,Credit,
2450,20 - 29,Female,Coat,Outerwear,56,Alabama,S,Violet,Fall,4.1,No,Express,No,0,Debit Card,
2451,60 - 70,Male,T-shirt,Clothing,76,North Carolina,M,Magenta,Fall,4.5,No,Standard,No,0,Debit Card,
2452,40 - 49,Female,Socks,Clothing,60,Oklahoma,M,Purple,Fall,3.4,No,Store Pickup,No,27,Debit Card,0
2453,60 - 70,Male,Shirt,Clothing,67,New York,L,Purple,Winter,4.1,No,Express,No,45,Bank Transfer,
2454,20 - 29,Female,Sweater,Clothing,95,Iowa,XL,Cyan,Spring,4.6,No,Store Pickup,Yes,0,Cash,10
2455,30 - 39,Female,Gloves,Accessories,72,Alaska,M,Magenta,Winter,4.6,No,Express,No,33,Debit Card,0
2456,20 - 29,Male,Belt,Accessories,98,Alaska,L,Lavender,Spring,3.4,No,Express,No,0,Cash,0
2457,50 - 59,Female,Jeans,Clothing,83,Nebraska,M,Green,Winter,3.3,No,2-Day Shipping,Yes,5,Credit,10
2458,50 - 59,Female,Handbag,Accessories,37,Delaware,M,Maroon,Fall,3.6,No,2-Day Shipping,No,0,Cash,0
2459,60 - 70,Female,T-shirt,Clothing,85,Texas,L,Turquoise,Fall,4.6,No,Free Shipping,No,0,Bank Transfer,0
2460,40 - 49,Female,Socks,Clothing,36,Missouri,L,Violet,Fall,4.3,No,2-Day Shipping,Yes,0,Cash,10
2461,50 - 59,Male,Jeans,Clothing,36,Maine,S,Lavender,Winter,4,No,Store Pickup,No,28,Credit Card,
2462,20 - 29,Male,Scarf,Accessories,86,Pennsylvania,L,Red,Summer,4.8,No,Next Day Air,Yes,19,Credit Card,50
2463,60 - 70,Female,Pants,Clothing,99,Missouri,XL,Orange,Spring,4.3,No,Standard,No,0,Bank Transfer,0
2464,60 - 70,Female,Blouse,Clothing,21,Mississippi,XL,Indigo,Summer,3.3,No,Standard,No,0,Cash,
2465,0 - 9,Male,Jacket,Outerwear,84,Hawaii,L,Teal,Winter,2.8,No,Express,No,0,Cash,
2466,10 - 19,Female,Sandals,Footwear,63,Texas,M,Brown,Spring,4.4,No,Free Shipping,No,20,Bank Transfer,
2467,30 - 39,Female,Shorts,Clothing,84,South Dakota,S,Pink,Summer,3.7,No,Express,No,0,Cash,
2468,20 - 29,Female,Shorts,Clothing,72,New Jersey,M,Lavender,Spring,3.6,No,Express,No,28,Credit Card,
2469,60 - 70,Female,Skirt,Clothing,21,Connecticut,L,Cyan,Winter,3.7,No,2-Day Shipping,No,0,Debit Card,
2470,60 - 70,Female,Sandals,Footwear,92,Maryland,M,Yellow,Fall,5,No,Standard,No,0,Cash,0
2471,50 - 59,Female,Blouse,Clothing,72,Arizona,XL,Pink,Fall,2.7,No,Next Day Air,No,0,Credit Card,0
2472,30 - 39,Male,Sandals,Footwear,83,Oklahoma,M,Gray,Spring,4.3,No,Store Pickup,No,0,Cash,
2473,20 - 29,Female,Shirt,Clothing,73,Utah,M,Peach,Summer,4.1,No,Standard,No,0,Credit Card,0
2474,50 - 59,Male,Socks,Clothing,98,Arkansas,M,Red,Winter,2.6,No,Next Day Air,Yes,0,Cash,20
2475,20 - 29,Male,T-shirt,Clothing,76,North Carolina,M,Olive,Fall,3.2,No,Store Pickup,Yes,0,Bank Transfer,20
2476,0 - 9,Female,Dress,Clothing,43,California,S,Lavender,Summer,3.5,No,Next Day Air,No,0,Debit Card,
2477,60 - 70,Female,Hat,Accessories,60,Colorado,M,Turquoise,Summer,3.7,No,Next Day Air,No,0,Cash,0
2478,20 - 29,Female,Gloves,Accessories,40,California,L,Turquoise,Spring,3.8,No,2-Day Shipping,No,0,Debit,
2479,10 - 19,Male,Socks,Clothing,93,Vermont,S,Maroon,Winter,4.8,No,2-Day Shipping,Yes,9,Bank Transfer,20
2480,30 - 39,Female,Dress,Clothing,98,Kansas,S,Olive,Fall,4.2,No,Standard,Yes,0,Credit Card,10
2481,60 - 70,Female,Socks,Clothing,91,Ohio,XL,Maroon,Summer,2.9,No,Next Day Air,Yes,0,Credit Card,10
2482,40 - 49,Male,Belt,Accessories,92,New Jersey,XL,Cyan,Fall,2.9,No,Free Shipping,No,35,Debit Card,0
2483,60 - 70,Male,Handbag,Accessories,87,Arizona,S,Peach,Winter,4.8,No,Next Day Air,Yes,0,Credit Card,10
2484,30 - 39,Female,Skirt,Clothing,96,Arizona,S,Teal,Fall,2.9,No,Standard,No,0,Debit Card,0
2485,60 - 70,Male,Hoodie,Clothing,97,New Hampshire,M,Green,Summer,4.8,No,2-Day Shipping,No,50,Cash,
